Fach;LV;Beschreibung;Start date;Start time;End date;End time;Duration;Tags;Studienphase;Semester
;Vorbereitung, Planung, Organisation;In Bücher reingeschaut;31.08.18;10:54:23;31.08.18;12:09:23;1:15:00;;STEOP;WS2018
STATMATH;Mathematik;Mathe Überblick;01.09.18;05:41:28;01.09.18;06:58:05;1:15:00;Vorbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;VWL Überblick;01.09.18;07:04:37;01.09.18;08:19:38;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;04.09.18;07:14:48;04.09.18;08:29:52;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;04.09.18;09:42:33;04.09.18;10:57:33;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;04.09.18;13:50:52;04.09.18;15:06:00;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;04.09.18;18:47:20;04.09.18;19:46:43;0:59:23;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;05.09.18;08:15:53;05.09.18;09:30:53;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;05.09.18;12:14:05;05.09.18;13:29:08;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;05.09.18;10:05:20;05.09.18;11:19:04;1:13:44;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;05.09.18;11:27:42;05.09.18;11:52:59;0:25:17;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;06.09.18;07:30:02;06.09.18;08:45:02;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;06.09.18;08:55:06;06.09.18;10:10:06;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;06.09.18;15:13:06;06.09.18;16:28:06;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;06.09.18;17:53:20;06.09.18;19:00:08;1:06:48;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;06.09.18;10:23:55;06.09.18;10:38:00;0:14:05;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;09.09.18;08:00:00;09.09.18;09:30:00;1:30:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;09.09.18;09:50:23;09.09.18;11:05:23;1:15:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;09.09.18;11:45:37;09.09.18;12:30:37;0:45:00;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;09.09.18;18:15:07;09.09.18;18:51:36;0:36:29;Vorbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Exkurs;10.09.18;11:08:12;10.09.18;12:33:14;1:25:02;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Exkurs;10.09.18;13:00:45;10.09.18;14:22:36;1:21:51;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 2;11.09.18;15:03:45;11.09.18;16:10:59;1:07:14;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 2;11.09.18;10:30:06;11.09.18;11:30:41;1:00:35;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 2;11.09.18;14:05:15;11.09.18;14:45:59;0:40:44;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 2;12.09.18;10:06:01;12.09.18;11:55:34;1:49:33;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 1;12.09.18;14:54:51;12.09.18;16:04:19;1:09:28;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Einführungsvortrag;17.09.18;08:11:58;17.09.18;14:12:09;6:00:11;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;18.09.18;16:24:31;18.09.18;17:25:40;1:01:09;Vorbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 1;18.09.18;12:32:43;18.09.18;13:20:09;0:47:26;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;18.09.18;17:49:41;18.09.18;18:27:03;0:37:22;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;Mathe Vorkurs;19.09.18;16:04:30;19.09.18;17:34:30;1:30:00;Vorbereitung;STEOP;WS2018
;Vorbereitung, Planung, Organisation;ÖH Kurse gebucht, STEOP informiert;19.09.18;08:00:36;19.09.18;09:00:24;0:59:48;;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;LV Fallstudie Teil 1;20.09.18;13:00:39;20.09.18;14:15:39;1:15:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;LV Fallstudie Teil 1;20.09.18;15:19:06;20.09.18;16:34:06;1:15:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;LV Fallstudie Teil 1;20.09.18;14:15:46;20.09.18;15:05:36;0:49:50;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Einführungsvortrag;21.09.18;12:39:24;21.09.18;14:30:24;1:51:00;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 4;23.09.18;13:13:23;23.09.18;14:28:23;1:15:00;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 4;23.09.18;10:44:10;23.09.18;11:47:09;1:02:59;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 3;23.09.18;14:28:34;23.09.18;15:00:01;0:31:27;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 4;24.09.18;14:57:02;24.09.18;15:57:12;1:00:10;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 3+4 Whd;25.09.18;14:58:03;25.09.18;16:13:03;1:15:00;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 5;25.09.18;17:31:12;25.09.18;18:33:35;1:02:23;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;wdh 6;26.09.18;17:18:39;26.09.18;18:33:39;1:15:00;Nachbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 6+7;26.09.18;12:11:09;26.09.18;13:25:50;1:14:41;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;wdh 5;26.09.18;15:27:18;26.09.18;16:20:58;0:53:40;Nachbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;LE 8;27.09.18;15:38:40;27.09.18;17:49:38;2:10:58;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;wdh 6;27.09.18;12:00:02;27.09.18;13:15:02;1:15:00;Nachbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;wdh 7;30.09.18;15:58:27;30.09.18;17:13:27;1:15:00;Nachbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;wdh 7;30.09.18;17:22:32;30.09.18;18:20:44;0:58:12;Nachbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Prüfung üben;01.10.18;11:13:11;01.10.18;12:28:11;1:15:00;Prüfungsvorbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Prüfung üben;01.10.18;17:41:36;01.10.18;18:53:40;1:12:04;Prüfungsvorbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Prüfung üben;01.10.18;07:36:56;01.10.18;08:39:24;1:02:28;Prüfungsvorbereitung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Prüfung üben;01.10.18;12:58:30;01.10.18;13:30:35;0:32:05;Prüfungsvorbereitung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 2;02.10.18;11:19:54;02.10.18;12:34:54;1:15:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 3;02.10.18;14:45:44;02.10.18;16:00:44;1:15:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 1 wdh;02.10.18;12:40:12;02.10.18;13:41:24;1:01:12;Vorlesung;STEOP;WS2018
Rechtswissenschaft;Europäisches und öffentliches Wirtschaftsrecht I;Prüfung schreiben;02.10.18;09:30:08;02.10.18;10:30:08;1:00:00;Prüfungsvorbereitung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 3;02.10.18;16:00:54;02.10.18;16:27:41;0:26:47;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;prüfung üben;03.10.18;17:53:39;03.10.18;19:20:39;1:27:00;Prüfungsvorbereitung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 4;03.10.18;13:00:43;03.10.18;14:15:43;1:15:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 4;03.10.18;10:56:59;03.10.18;12:04:49;1:07:50;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 5;03.10.18;14:15:50;03.10.18;15:00:47;0:44:57;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 4;03.10.18;07:20:06;03.10.18;08:00:06;0:40:00;Vorlesung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Vorlesung 5;03.10.18;15:17:52;03.10.18;15:30:52;0:13:00;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;mathe vorkus;04.10.18;10:20:35;04.10.18;11:00:32;0:39:57;Vorbereitung;STEOP;WS2018
STATMATH;Mathematik;mathe vorkus;05.10.18;08:00:21;05.10.18;08:50:44;0:50:23;Vorbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung 1;08.10.18;13:30:39;08.10.18;18:30:51;5:00:12;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;ÖH Vorlesung;11.10.18;18:30:37;11.10.18;21:30:39;3:00:02;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;12.10.18;19:00:03;12.10.18;21:30:40;2:30:37;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;12.10.18;16:19:58;12.10.18;17:34:58;1:15:00;;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;12.10.18;15:16:27;12.10.18;16:19:52;1:03:25;;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;13.10.18;11:30:17;13.10.18;17:30:17;6:00:00;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;13.10.18;09:16:20;13.10.18;10:31:20;1:15:00;;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;13.10.18;20:01:02;13.10.18;21:07:08;1:06:06;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;14.10.18;09:34:21;14.10.18;10:49:21;1:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;14.10.18;11:30:39;14.10.18;12:45:39;1:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;14.10.18;19:37:09;14.10.18;20:52:09;1:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Kapitel 7;14.10.18;20:52:34;14.10.18;22:07:34;1:15:00;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;14.10.18;16:16:02;14.10.18;17:16:31;1:00:29;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;14.10.18;17:16:33;14.10.18;18:02:13;0:45:40;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 1 wiederholt;15.10.18;11:03:35;15.10.18;15:03:37;4:00:02;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 1 wiederholt;15.10.18;18:30:48;15.10.18;21:30:50;3:00:02;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;15.10.18;16:03:11;15.10.18;18:30:13;2:27:02;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;15.10.18;08:00:34;15.10.18;09:15:34;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;ÖH Kurs;17.10.18;18:02:01;17.10.18;21:30:01;3:28:00;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;ÖH Kurs;18.10.18;18:01:39;18.10.18;21:30:41;3:29:02;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;18.10.18;15:52:17;18.10.18;17:07:17;1:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Kapitel 7;18.10.18;15:30:07;18.10.18;15:52:12;0:22:05;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;ÖH Kurs;19.10.18;19:00:47;19.10.18;21:30:48;2:30:01;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;19.10.18;10:00:49;19.10.18;12:15:49;2:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;19.10.18;16:45:02;19.10.18;18:00:02;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 1 wiederholt;21.10.18;11:59:59;21.10.18;15:00:10;3:00:11;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Aufgabe 1-2 wiederholt;22.10.18;14:29:55;22.10.18;15:30:56;1:01:01;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Aufgabe 1-2 wiederholt;23.10.18;10:50:59;23.10.18;12:45:49;1:54:50;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausuraufgabe 9 eingelesen;23.10.18;12:07:20;23.10.18;13:07:30;1:00:10;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;ÖH Kurs ;24.10.18;13:00:27;24.10.18;17:00:33;4:00:06;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Aufgabe 3-4 wiederholt;24.10.18;09:07:41;24.10.18;10:22:41;1:15:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;ÖH Kurs;27.10.18;08:00:43;27.10.18;17:30:33;9:29:50;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;28.10.18;09:37:02;28.10.18;11:18:02;1:41:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;28.10.18;13:28:51;28.10.18;14:50:36;1:21:45;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;28.10.18;16:48:24;28.10.18;18:00:24;1:12:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;29.10.18;09:00:00;29.10.18;10:17:59;1:17:59;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;02.11.18;19:13:00;02.11.18;21:13:00;2:00:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;03.11.18;14:12:10;03.11.18;16:28:27;2:16:17;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;03.11.18;11:30:00;03.11.18;13:30:00;2:00:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Mikro Kapitel 4;03.11.18;19:00:00;03.11.18;21:00:00;2:00:00;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;04.11.18;10:51:00;04.11.18;15:51:34;5:00:34;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Vorlesung;05.11.18;11:00:00;05.11.18;15:00:41;4:00:41;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;05.11.18;08:00:00;05.11.18;11:00:56;3:00:56;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Hausübungen;06.11.18;12:00:00;06.11.18;16:30:00;4:30:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Vorlesung;07.11.18;16:03:00;07.11.18;21:30:28;5:27:28;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6;07.11.18;11:30:00;07.11.18;15:01:39;3:31:39;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Vorlesung;08.11.18;13:00:54;08.11.18;17:00:56;4:00:02;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;08.11.18;19:00:15;08.11.18;21:30:28;2:30:13;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;09.11.18;19:00:02;09.11.18;21:30:02;2:30:00;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Vorlesung;10.11.18;11:30:24;10.11.18;17:30:26;6:00:02;Vorlesung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;11.11.18;16:00:54;11.11.18;19:00:55;3:00:01;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Vorlesung;12.11.18;08:00:29;12.11.18;13:00:30;5:00:01;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;KA 1 und 2 geübt;12.11.18;14:33:21;12.11.18;16:33:42;2:00:21;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;KA 6;13.11.18;15:43:46;13.11.18;17:43:46;2:00:00;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung;14.11.18;13:30:56;14.11.18;21:30:07;7:59:11;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;ÖH Kurs;14.11.18;08:19:19;14.11.18;13:00:47;4:41:28;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Klausur geübt;15.11.18;14:20:33;15.11.18;17:42:10;3:21:37;Prüfungsvorbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Vorlesung  #;15.11.18;19:00:00;15.11.18;21:32:58;2:32:58;Vorlesung;STEOP;WS2018
STATMATH;Mathematik;Klausur geübt;17.11.18;13:55:00;17.11.18;17:44:04;3:49:04;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur geübt;17.11.18;20:24:00;17.11.18;22:24:00;2:00:00;Prüfungsvorbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Klausuren geübt;20.11.18;14:00:00;20.11.18;18:03:50;4:03:50;Prüfungsvorbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;Klausuren geübt;20.11.18;09:00:00;20.11.18;13:01:25;4:01:25;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 1+2 geübt;21.11.18;11:07:00;21.11.18;17:47:15;6:40:15;Nachbereitung;STEOP;WS2018
VWL;Grundlagen der Volkswirtschaftslehre;VWL klausur;21.11.18;08:00:00;21.11.18;10:00:52;2:00:52;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 1+2 geübt;22.11.18;11:28:13;22.11.18;15:06:04;3:37:51;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 3 geübt;26.11.18;10:14:00;26.11.18;16:14:46;6:00:46;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 3 geübt;28.11.18;10:15:55;28.11.18;14:50:59;4:35:04;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 3 geübt;03.12.18;12:20:00;03.12.18;14:20:00;2:00:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 4 geübt;05.12.18;08:04:00;05.12.18;16:04:38;8:00:38;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 4 geübt;06.12.18;10:31:00;06.12.18;12:50:47;2:19:47;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 4 geübt;06.12.18;14:50:56;06.12.18;15:50:56;1:00:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 4 geübt;07.12.18;08:26:11;07.12.18;13:45:33;5:19:22;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;10.12.18;11:40:55;10.12.18;13:41:41;2:00:46;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;10.12.18;08:41:00;10.12.18;10:41:38;2:00:38;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;11.12.18;08:59:01;11.12.18;11:17:35;2:18:34;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;11.12.18;13:29:57;11.12.18;15:28:52;1:58:55;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;12.12.18;09:26:04;12.12.18;10:41:04;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;14.12.18;10:01:00;14.12.18;16:04:51;6:03:51;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;15.12.18;07:30:00;15.12.18;08:39:59;1:09:59;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;17.12.18;11:29:13;17.12.18;13:13:34;1:44:21;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;17.12.18;09:36:29;17.12.18;10:59:34;1:23:05;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;18.12.18;08:52:04;18.12.18;10:40:46;1:48:42;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 5 gelernt;18.12.18;11:41:16;18.12.18;12:56:16;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6 gelernt;19.12.18;12:30:22;19.12.18;14:02:03;1:31:41;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6 gelernt;19.12.18;10:49:16;19.12.18;12:08:11;1:18:55;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6 gelernt;19.12.18;09:05:51;19.12.18;10:07:27;1:01:36;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6 gelernt;20.12.18;08:50:27;20.12.18;11:00:17;2:09:50;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 6 gelernt;20.12.18;13:36:28;20.12.18;14:51:28;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 7 gelernt;21.12.18;09:00:41;21.12.18;12:50:16;3:49:35;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 7 gelernt;21.12.18;12:50:44;21.12.18;15:48:01;2:57:17;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 8 gelernt;22.12.18;12:00:00;22.12.18;12:39:06;0:39:06;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 8 gelernt;23.12.18;13:39:24;23.12.18;17:06:59;3:27:35;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 7 gelernt;23.12.18;13:39:06;23.12.18;14:54:06;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 8 gelernt;24.12.18;11:21:14;24.12.18;12:36:14;1:15:00;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Kapitel 8 gelernt;24.12.18;08:30:00;24.12.18;09:30:15;1:00:15;Nachbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;07.01.19;09:32:33;07.01.19;11:24:24;1:51:51;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;07.01.19;12:08:02;07.01.19;13:46:02;1:38:00;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;08.01.19;10:00:00;08.01.19;11:30:17;1:30:17;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;11.01.19;09:15:00;11.01.19;11:01:24;1:46:24;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;11.01.19;13:34:31;11.01.19;14:25:18;0:50:47;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;12.01.19;12:46:00;12.01.19;14:06:25;1:20:25;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;13.01.19;12:19:39;13.01.19;14:19:39;2:00:00;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;14.01.19;08:30:00;14.01.19;10:54:18;2:24:18;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;14.01.19;11:33:22;14.01.19;12:53:20;1:19:58;Prüfungsvorbereitung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Klausur gelernt;15.01.19;16:58:22;15.01.19;20:27:42;3:29:20;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;15.01.19;09:02:42;15.01.19;11:26:53;2:24:11;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;15.01.19;20:27:00;15.01.19;22:28:01;2:01:01;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;15.01.19;12:38:54;15.01.19;13:36:54;0:58:00;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;16.01.19;12:47:19;16.01.19;16:01:48;3:14:29;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;16.01.19;10:50:48;16.01.19;12:12:48;1:22:00;Prüfungsvorbereitung;STEOP;WS2018
BWL;Einführung in die Betriebswirtschaftslehre;Klausur gelernt;16.01.19;17:01:56;16.01.19;18:07:24;1:05:28;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;17.01.19;09:09:00;17.01.19;11:02:16;1:53:16;Prüfungsvorbereitung;STEOP;WS2018
STATMATH;Mathematik;Klausur gelernt;17.01.19;12:11:43;17.01.19;13:42:05;1:30:22;Prüfungsvorbereitung;STEOP;WS2018
